Flow ID,Timestamp,Source IP,Destination IP,Source Port,Destination Port,Protocol,Packet Count,Bytes,Label
6122-flow,2026-04-05 01:19:49,10.13.80.121,121.55.216.68,32383,445,6,259,25393,Normal
6123-flow,2026-04-05 01:19:50,218.90.8.222,97.169.243.124,53663,443,6,39,49940,Normal
6124-flow,2026-04-05 01:19:51,200.171.191.223,202.106.150.129,40354,443,6,251,41327,Normal
6125-flow,2026-04-05 01:19:52,70.12.44.233,82.236.71.70,10303,80,17,128,15237,Normal
6126-flow,2026-04-05 01:19:53,163.105.24.144,95.35.59.102,65446,389,6,153,45481,Normal
6127-flow,2026-04-05 01:19:54,248.249.254.206,16.43.162.134,20927,80,17,113,14000,Normal
6128-flow,2026-04-05 01:19:55,237.25.136.253,184.100.65.206,24878,389,6,342,44020,Normal
6129-flow,2026-04-05 01:19:56,93.252.149.112,240.37.15.54,46122,389,17,77,37930,LDAP
6130-flow,2026-04-05 01:19:57,31.207.126.44,186.120.99.3,15106,80,17,256,39724,Normal
6131-flow,2026-04-05 01:19:58,118.206.248.81,138.150.213.205,45531,443,17,217,16423,LDAP
6132-flow,2026-04-05 01:19:59,214.35.181.80,78.29.179.198,56215,445,17,477,29437,Normal
6133-flow,2026-04-05 01:20:00,18.219.203.71,21.84.60.245,34914,80,17,111,2065,Normal
6134-flow,2026-04-05 01:20:01,184.228.183.222,252.199.243.40,59804,80,17,115,8074,Normal
6135-flow,2026-04-05 01:20:02,58.215.123.183,201.31.160.176,22811,443,6,253,40572,NetBIOS
6136-flow,2026-04-05 01:20:03,73.17.42.186,225.101.193.148,8150,445,17,441,48361,Normal
6137-flow,2026-04-05 01:20:04,7.168.129.33,72.160.183.17,32833,445,17,7,41666,Normal
6138-flow,2026-04-05 01:20:05,235.5.228.253,127.122.8.40,12646,80,17,248,25751,Normal
6139-flow,2026-04-05 01:20:06,213.173.210.202,154.178.210.171,31725,80,6,297,28177,Normal
6140-flow,2026-04-05 01:20:07,189.82.60.62,63.5.1.169,12668,445,17,499,30834,LDAP
6141-flow,2026-04-05 01:20:08,5.45.171.26,197.105.63.254,31447,445,6,240,25511,Normal
6142-flow,2026-04-05 01:20:09,48.59.53.237,198.162.18.8,56392,443,6,452,21692,Normal
6143-flow,2026-04-05 01:20:10,65.8.41.103,218.195.171.125,48028,389,17,176,42602,Normal
6144-flow,2026-04-05 01:20:11,230.160.142.77,157.122.8.255,32049,80,17,129,612,Normal
6145-flow,2026-04-05 01:20:12,253.74.223.210,43.19.12.225,19532,80,6,19,22519,Normal
6146-flow,2026-04-05 01:20:13,187.171.247.35,118.165.226.45,63657,445,6,446,19583,Normal
6147-flow,2026-04-05 01:20:14,214.146.153.43,217.112.189.60,58951,445,17,327,11053,NetBIOS
6148-flow,2026-04-05 01:20:15,157.92.65.120,86.96.137.244,33015,389,17,356,40056,Normal
6149-flow,2026-04-05 01:20:16,245.133.119.245,97.66.148.87,24862,389,6,116,44251,Normal
6150-flow,2026-04-05 01:20:17,224.69.108.4,18.82.196.26,13089,443,6,43,14945,Normal
6151-flow,2026-04-05 01:20:18,178.153.91.7,10.25.192.3,17444,443,17,343,44764,Normal
6152-flow,2026-04-05 01:20:19,251.200.33.58,168.178.149.118,45448,445,6,284,46463,Normal
6153-flow,2026-04-05 01:20:20,180.15.195.230,17.111.35.173,24026,443,6,462,29645,Normal
6154-flow,2026-04-05 01:20:21,209.204.218.64,19.98.120.3,10969,389,17,378,20083,Normal
6155-flow,2026-04-05 01:20:22,242.107.233.22,116.113.153.162,11852,389,17,117,36707,Normal
6156-flow,2026-04-05 01:20:23,127.147.155.207,35.123.183.169,8569,443,17,160,36615,Normal
6157-flow,2026-04-05 01:20:24,149.55.186.255,172.137.150.244,62433,443,17,67,39878,Normal
6158-flow,2026-04-05 01:20:25,214.223.159.192,36.119.81.143,24319,445,6,30,35381,Normal
6159-flow,2026-04-05 01:20:26,178.139.248.231,242.89.77.7,41289,389,6,8,32768,Normal
6160-flow,2026-04-05 01:20:27,87.153.169.83,211.57.112.118,3822,443,6,25,33989,LDAP
6161-flow,2026-04-05 01:20:28,49.128.185.118,227.236.74.11,35220,389,6,73,14992,Normal
6162-flow,2026-04-05 01:20:29,118.92.137.129,131.186.43.141,51055,445,17,118,1778,NetBIOS
6163-flow,2026-04-05 01:20:30,157.91.75.146,189.157.65.183,39143,445,6,253,12944,LDAP
6164-flow,2026-04-05 01:20:31,158.17.53.163,189.217.54.148,58991,389,6,464,37682,Normal
6165-flow,2026-04-05 01:20:32,40.235.122.195,90.92.15.55,27909,389,17,214,20153,Normal
6166-flow,2026-04-05 01:20:33,167.192.162.63,22.221.13.204,9373,443,17,298,15091,Normal
6167-flow,2026-04-05 01:20:34,135.189.8.18,243.156.247.40,56462,443,6,394,35697,Normal
6168-flow,2026-04-05 01:20:35,85.203.50.94,240.63.176.85,16316,443,6,162,46496,Normal
6169-flow,2026-04-05 01:20:36,191.58.255.200,178.107.218.157,60994,443,6,179,26890,LDAP
6170-flow,2026-04-05 01:20:37,217.55.167.58,12.102.137.42,27845,443,17,227,15928,Normal
6171-flow,2026-04-05 01:20:38,114.84.73.72,69.125.234.50,10710,443,17,293,28288,NetBIOS
6172-flow,2026-04-05 01:20:39,191.17.101.13,72.249.64.31,9553,443,6,447,4834,Normal
6173-flow,2026-04-05 01:20:40,213.110.123.216,26.59.72.173,51083,80,17,495,31962,Normal
6174-flow,2026-04-05 01:20:41,23.86.17.193,105.45.238.167,24103,445,6,382,30996,NetBIOS
6175-flow,2026-04-05 01:20:42,138.56.246.176,229.7.13.232,45537,443,17,324,8560,Normal
6176-flow,2026-04-05 01:20:43,235.98.190.124,238.101.73.139,46947,443,17,405,37758,Normal
6177-flow,2026-04-05 01:20:44,116.91.174.205,38.174.166.176,58515,443,6,432,28946,Normal
6178-flow,2026-04-05 01:20:45,50.143.201.157,213.188.129.30,14460,389,17,73,10032,Normal
6179-flow,2026-04-05 01:20:46,252.226.233.205,83.229.189.56,23296,443,6,312,12822,Normal
6180-flow,2026-04-05 01:20:47,99.218.34.249,98.94.31.7,58776,389,17,173,18499,LDAP
6181-flow,2026-04-05 01:20:48,25.222.170.203,186.128.191.148,48688,445,17,495,28124,Normal
6182-flow,2026-04-05 01:20:49,187.140.142.157,149.223.83.140,41523,389,17,244,26490,LDAP
6183-flow,2026-04-05 01:20:50,136.108.86.38,228.68.20.99,47794,389,6,429,36182,NetBIOS
6184-flow,2026-04-05 01:20:51,95.83.137.25,218.223.186.151,53244,389,6,4,20581,NetBIOS
6185-flow,2026-04-05 01:20:52,22.168.72.254,91.51.230.37,15606,80,17,351,26547,NetBIOS
6186-flow,2026-04-05 01:20:53,76.246.122.59,9.218.253.154,23987,80,6,23,48493,LDAP
6187-flow,2026-04-05 01:20:54,145.109.106.96,45.105.7.147,46540,443,17,215,36106,Normal
6188-flow,2026-04-05 01:20:55,191.159.233.100,229.234.4.183,46826,389,17,384,7478,Normal
6189-flow,2026-04-05 01:20:56,94.219.186.198,167.85.131.71,24872,80,17,164,40558,LDAP
6190-flow,2026-04-05 01:20:57,110.45.187.161,111.172.55.252,50394,443,6,254,35629,Normal
6191-flow,2026-04-05 01:20:58,101.53.134.200,5.205.100.161,32364,389,17,327,13970,Normal
6192-flow,2026-04-05 01:20:59,56.69.211.119,231.149.43.36,13758,443,17,289,46681,Normal
6193-flow,2026-04-05 01:21:00,87.165.142.76,250.200.168.102,39453,389,6,96,48143,Normal
6194-flow,2026-04-05 01:21:01,12.89.34.89,63.74.182.135,32923,80,6,381,28664,Normal
6195-flow,2026-04-05 01:21:02,193.245.50.184,220.65.132.142,31363,445,6,212,27569,Normal
6196-flow,2026-04-05 01:21:03,8.46.57.88,35.97.72.69,17272,80,17,488,1546,Normal
6197-flow,2026-04-05 01:21:04,91.109.161.243,230.47.255.89,60826,445,17,481,37961,Normal
6198-flow,2026-04-05 01:21:05,26.254.232.186,180.182.81.131,28844,80,6,418,3370,Normal
6199-flow,2026-04-05 01:21:06,196.126.106.4,151.173.248.64,65407,389,17,212,48454,Normal
6200-flow,2026-04-05 01:21:07,188.67.90.70,143.71.207.202,45704,80,6,270,17392,Normal
6201-flow,2026-04-05 01:21:08,44.20.240.29,1.171.38.13,48695,445,6,460,11200,Normal
6202-flow,2026-04-05 01:21:09,41.41.91.206,200.153.116.27,59310,80,17,55,4749,Normal
6203-flow,2026-04-05 01:21:10,162.12.25.32,230.214.10.39,19863,389,17,161,19632,Normal
6204-flow,2026-04-05 01:21:11,224.195.78.100,94.128.108.101,26552,80,6,386,20365,Normal
6205-flow,2026-04-05 01:21:12,212.129.237.79,32.229.255.243,33695,80,17,385,2895,Normal
6206-flow,2026-04-05 01:21:13,125.76.229.83,193.19.80.129,35666,80,6,30,17469,Normal
6207-flow,2026-04-05 01:21:14,183.46.124.221,21.66.28.32,9300,389,17,79,32914,Normal
6208-flow,2026-04-05 01:21:15,214.158.255.132,165.119.107.147,49779,443,6,1,11913,Normal
6209-flow,2026-04-05 01:21:16,116.194.103.76,144.27.10.195,52242,389,17,207,15025,Normal
6210-flow,2026-04-05 01:21:17,180.160.139.250,88.113.123.183,24461,80,6,301,25192,NetBIOS
6211-flow,2026-04-05 01:21:18,156.70.226.221,115.13.247.194,15209,445,6,250,10250,Normal
6212-flow,2026-04-05 01:21:19,25.20.30.250,144.187.228.199,58325,445,6,25,3682,LDAP
6213-flow,2026-04-05 01:21:20,111.76.173.124,17.156.13.176,12511,80,17,186,26859,Normal
6214-flow,2026-04-05 01:21:21,247.203.171.23,156.19.251.149,3688,80,17,294,39339,Normal
6215-flow,2026-04-05 01:21:22,244.240.93.23,178.90.125.39,34114,389,17,115,43000,Normal
6216-flow,2026-04-05 01:21:23,61.208.141.153,76.227.217.224,59169,80,17,388,37744,Normal
6217-flow,2026-04-05 01:21:24,196.20.225.164,220.24.101.73,46899,80,6,498,4976,LDAP
6218-flow,2026-04-05 01:21:25,197.197.3.217,96.152.167.197,24685,80,17,275,31894,NetBIOS
6219-flow,2026-04-05 01:21:26,137.57.45.211,40.70.111.194,40246,389,6,491,20330,Normal
6220-flow,2026-04-05 01:21:27,113.240.218.187,109.154.59.32,56709,443,17,95,16566,Normal
6221-flow,2026-04-05 01:21:28,110.87.60.217,206.29.10.37,62047,389,6,192,31696,LDAP
6222-flow,2026-04-05 01:21:29,144.141.249.191,243.181.51.255,34850,443,6,424,29521,Normal
6223-flow,2026-04-05 01:21:30,116.4.205.122,73.17.209.159,43454,445,17,431,13075,Normal
6224-flow,2026-04-05 01:21:31,13.87.12.53,154.192.156.101,50015,80,6,331,19616,Normal
6225-flow,2026-04-05 01:21:32,229.124.122.251,181.208.87.45,58188,445,17,363,39439,NetBIOS
6226-flow,2026-04-05 01:21:33,216.233.150.170,191.136.102.248,48817,443,17,430,34649,Normal
6227-flow,2026-04-05 01:21:34,67.198.243.60,255.20.118.166,22362,445,6,134,38308,Normal
6228-flow,2026-04-05 01:21:35,58.194.142.134,62.114.9.88,19214,389,6,74,14777,Normal
6229-flow,2026-04-05 01:21:36,253.176.219.209,101.77.191.43,50811,389,17,460,19442,Normal
6230-flow,2026-04-05 01:21:37,197.5.23.55,27.231.143.170,14664,389,6,130,7049,LDAP
6231-flow,2026-04-05 01:21:38,134.70.230.95,226.107.181.71,33423,389,6,186,16449,NetBIOS
6232-flow,2026-04-05 01:21:39,107.58.105.77,190.209.223.130,7687,80,17,20,5782,Normal
6233-flow,2026-04-05 01:21:40,22.82.37.54,88.28.79.212,60610,389,17,408,41620,Normal
6234-flow,2026-04-05 01:21:41,63.120.203.82,126.241.98.171,48565,445,6,381,4065,NetBIOS
6235-flow,2026-04-05 01:21:42,207.26.95.234,25.230.183.52,10877,80,17,32,20132,Normal
6236-flow,2026-04-05 01:21:43,199.10.216.37,253.160.222.224,25908,445,17,65,27816,LDAP
6237-flow,2026-04-05 01:21:44,38.13.21.107,23.19.14.239,9951,445,6,230,40330,NetBIOS
6238-flow,2026-04-05 01:21:45,157.182.67.242,46.153.99.181,18062,445,6,113,43144,NetBIOS
6239-flow,2026-04-05 01:21:46,52.167.52.255,92.113.36.130,56951,80,6,237,4140,Normal
6240-flow,2026-04-05 01:21:47,101.197.94.193,211.179.118.86,2247,445,17,427,28728,Normal
6241-flow,2026-04-05 01:21:48,163.237.57.241,94.119.180.61,45003,443,17,172,5542,Normal
6242-flow,2026-04-05 01:21:49,28.230.76.42,118.9.222.254,4520,80,17,396,45621,Normal
6243-flow,2026-04-05 01:21:50,145.139.123.25,67.22.218.79,23690,80,6,3,10359,Normal
6244-flow,2026-04-05 01:21:51,104.26.217.253,21.3.162.204,20499,389,17,422,48504,Normal
6245-flow,2026-04-05 01:21:52,113.124.43.46,135.16.74.203,19811,389,17,390,40876,Normal
6246-flow,2026-04-05 01:21:53,121.15.180.142,196.240.152.33,63977,445,17,232,23755,Normal
6247-flow,2026-04-05 01:21:54,241.204.5.45,254.55.128.142,25181,80,6,375,2963,Normal
6248-flow,2026-04-05 01:21:55,51.59.1.42,128.116.47.211,58020,445,17,20,563,NetBIOS
6249-flow,2026-04-05 01:21:56,123.237.90.221,125.161.52.80,8221,443,17,442,31085,LDAP
6250-flow,2026-04-05 01:21:57,68.11.230.171,148.50.168.130,52578,80,6,471,22897,LDAP
6251-flow,2026-04-05 01:21:58,78.243.18.154,224.140.222.68,33735,445,17,460,16989,NetBIOS
6252-flow,2026-04-05 01:21:59,201.225.140.186,156.96.51.238,60858,445,6,420,21644,Normal
6253-flow,2026-04-05 01:22:00,5.192.128.174,179.123.136.178,16814,445,6,409,1953,Normal
6254-flow,2026-04-05 01:22:01,172.248.174.158,254.212.57.170,24099,80,17,236,29211,NetBIOS
6255-flow,2026-04-05 01:22:02,164.122.86.21,73.232.174.77,31732,445,6,244,2206,Normal
6256-flow,2026-04-05 01:22:03,52.133.116.50,103.9.61.199,8274,445,6,189,13348,Normal
6257-flow,2026-04-05 01:22:04,91.167.49.151,160.56.132.67,3118,443,17,442,850,LDAP
6258-flow,2026-04-05 01:22:05,15.249.229.113,233.54.245.244,21095,443,6,472,33558,Normal
6259-flow,2026-04-05 01:22:06,189.135.15.184,13.139.73.212,16462,443,6,438,10219,Normal
6260-flow,2026-04-05 01:22:07,115.115.117.38,231.216.207.34,32120,443,6,327,36965,NetBIOS
6261-flow,2026-04-05 01:22:08,9.123.134.232,5.52.48.172,16902,389,6,80,31920,NetBIOS
6262-flow,2026-04-05 01:22:09,119.214.71.15,99.166.248.96,6113,445,17,500,14157,Normal
6263-flow,2026-04-05 01:22:10,245.143.194.178,106.91.118.81,15225,389,6,293,44907,LDAP
6264-flow,2026-04-05 01:22:11,9.133.193.168,231.45.146.117,45691,445,6,195,46742,Normal
6265-flow,2026-04-05 01:22:12,198.236.177.128,34.34.230.47,22171,443,6,410,43331,NetBIOS
6266-flow,2026-04-05 01:22:13,53.45.205.24,6.25.121.154,51822,389,17,163,45402,Normal
6267-flow,2026-04-05 01:22:14,189.205.129.81,184.116.175.190,30918,443,17,389,4839,Normal
6268-flow,2026-04-05 01:22:15,236.153.91.148,244.143.163.111,19409,443,6,140,26178,Normal
6269-flow,2026-04-05 01:22:16,1.116.186.83,223.9.8.181,64784,445,17,108,13580,Normal
6270-flow,2026-04-05 01:22:17,157.55.161.234,164.152.209.207,52489,80,6,500,46828,Normal
6271-flow,2026-04-05 01:22:18,246.248.13.13,129.250.147.15,8971,443,6,246,2482,NetBIOS
6272-flow,2026-04-05 01:22:19,253.52.107.29,93.249.193.65,59565,80,6,103,31889,Normal
6273-flow,2026-04-05 01:22:20,61.217.120.154,24.217.86.79,38259,445,6,352,7828,Normal
6274-flow,2026-04-05 01:22:21,89.139.185.173,129.186.94.131,54812,445,17,27,38508,Normal
6275-flow,2026-04-05 01:22:22,73.230.122.205,107.39.72.7,41788,443,6,96,40908,Normal
6276-flow,2026-04-05 01:22:23,180.145.35.209,253.205.221.228,28210,443,6,343,12979,Normal
6277-flow,2026-04-05 01:22:24,203.76.121.238,97.6.239.161,31570,389,6,285,44405,Normal
6278-flow,2026-04-05 01:22:25,10.221.150.34,23.139.79.86,53418,389,17,409,28214,Normal
6279-flow,2026-04-05 01:22:26,106.16.186.179,104.189.78.212,26984,80,6,264,21725,Normal
6280-flow,2026-04-05 01:22:27,226.165.132.172,255.23.204.83,64811,445,6,383,21725,LDAP
6281-flow,2026-04-05 01:22:28,130.215.28.96,247.65.187.40,50073,443,17,94,19367,Normal
6282-flow,2026-04-05 01:22:29,7.99.153.116,39.220.73.147,48335,445,6,67,28642,NetBIOS
6283-flow,2026-04-05 01:22:30,254.184.126.60,165.47.232.231,55155,80,6,331,16071,Normal
6284-flow,2026-04-05 01:22:31,28.12.135.231,78.77.137.55,10202,389,6,338,17198,Normal
6285-flow,2026-04-05 01:22:32,249.212.58.102,108.248.10.42,7339,80,17,435,4297,Normal
6286-flow,2026-04-05 01:22:33,69.238.207.40,27.190.8.100,43036,443,17,479,10893,LDAP
6287-flow,2026-04-05 01:22:34,2.34.113.221,130.100.254.85,61158,443,6,153,39483,NetBIOS
6288-flow,2026-04-05 01:22:35,245.214.12.99,169.183.78.198,17403,443,17,402,46089,Normal
6289-flow,2026-04-05 01:22:36,53.216.65.239,14.95.213.72,25280,443,17,28,4915,LDAP
6290-flow,2026-04-05 01:22:37,103.116.158.239,108.82.104.117,17269,445,17,107,15850,Normal
6291-flow,2026-04-05 01:22:38,168.174.255.86,67.2.145.2,1455,80,6,375,8519,Normal
6292-flow,2026-04-05 01:22:39,94.67.171.47,90.91.131.76,23355,389,17,386,36144,Normal
6293-flow,2026-04-05 01:22:40,137.149.87.217,178.117.120.52,32657,80,17,500,44216,Normal
6294-flow,2026-04-05 01:22:41,156.25.126.173,211.181.3.216,28138,443,6,71,46286,NetBIOS
6295-flow,2026-04-05 01:22:42,25.231.139.80,91.73.199.135,4326,80,6,375,10335,Normal
6296-flow,2026-04-05 01:22:43,8.128.84.54,224.223.74.195,47314,389,6,29,31630,Normal
6297-flow,2026-04-05 01:22:44,213.32.45.212,205.206.36.194,24814,445,17,190,49560,Normal
6298-flow,2026-04-05 01:22:45,131.122.67.249,4.253.179.82,36742,389,17,48,16284,Normal
6299-flow,2026-04-05 01:22:46,151.97.23.52,208.21.223.212,17852,443,6,54,36462,Normal
6300-flow,2026-04-05 01:22:47,79.144.38.24,227.175.132.162,8889,445,17,160,26353,Normal
6301-flow,2026-04-05 01:22:48,136.31.162.62,123.52.246.45,13918,445,6,282,24603,LDAP
6302-flow,2026-04-05 01:22:49,125.100.10.47,187.66.158.62,49053,443,17,9,1402,Normal
6303-flow,2026-04-05 01:22:50,231.244.49.59,10.94.76.165,18506,445,17,203,20828,LDAP
6304-flow,2026-04-05 01:22:51,41.178.187.103,195.1.147.143,23786,445,17,268,46643,Normal
6305-flow,2026-04-05 01:22:52,115.148.141.233,84.231.72.99,63804,80,6,495,9812,NetBIOS
6306-flow,2026-04-05 01:22:53,233.100.139.233,212.37.35.7,17303,443,17,187,9232,LDAP
6307-flow,2026-04-05 01:22:54,219.174.159.58,118.254.149.247,31312,80,17,166,35085,Normal
6308-flow,2026-04-05 01:22:55,121.2.110.233,43.59.72.159,65340,445,17,311,19664,Normal
6309-flow,2026-04-05 01:22:56,110.211.124.49,96.66.153.147,7824,80,17,108,15696,Normal
6310-flow,2026-04-05 01:22:57,4.192.148.52,98.3.154.5,53653,443,17,480,186,Normal
6311-flow,2026-04-05 01:22:58,91.203.61.211,47.64.251.229,4907,80,17,142,22510,LDAP
6312-flow,2026-04-05 01:22:59,3.50.51.23,8.56.195.246,35168,443,17,326,39410,LDAP
6313-flow,2026-04-05 01:23:00,82.168.169.117,60.180.38.142,21520,443,6,465,47537,Normal
6314-flow,2026-04-05 01:23:01,11.64.88.249,148.134.242.94,46851,389,17,303,35524,NetBIOS
6315-flow,2026-04-05 01:23:02,238.120.21.54,189.133.144.146,26641,389,17,305,49888,Normal
6316-flow,2026-04-05 01:23:03,253.107.79.30,244.201.222.139,28852,80,6,472,29634,Normal
6317-flow,2026-04-05 01:23:04,37.144.145.191,238.214.40.130,61033,443,6,405,22611,NetBIOS
6318-flow,2026-04-05 01:23:05,91.121.157.46,224.120.61.147,18700,80,17,333,2921,Normal
6319-flow,2026-04-05 01:23:06,33.178.111.161,197.66.246.207,39445,445,6,303,21611,Normal
6320-flow,2026-04-05 01:23:07,36.240.105.217,218.129.62.180,55315,80,17,301,27823,Normal
6321-flow,2026-04-05 01:23:08,28.237.190.184,67.122.254.169,62346,443,17,242,32338,Normal
6322-flow,2026-04-05 01:23:09,173.70.76.114,146.75.96.183,41300,443,17,243,21457,Normal
6323-flow,2026-04-05 01:23:10,129.233.44.187,189.53.130.47,28028,389,17,214,8372,Normal
6324-flow,2026-04-05 01:23:11,190.236.125.145,128.132.114.242,15430,389,17,100,47680,Normal
6325-flow,2026-04-05 01:23:12,72.109.145.146,229.129.10.198,27550,443,6,99,19050,NetBIOS
6326-flow,2026-04-05 01:23:13,90.35.160.239,212.78.33.133,12589,80,6,293,20488,Normal
6327-flow,2026-04-05 01:23:14,165.137.8.83,78.72.73.148,33522,443,6,62,4089,Normal
6328-flow,2026-04-05 01:23:15,31.48.207.87,160.250.203.93,39398,445,6,348,29413,Normal
6329-flow,2026-04-05 01:23:16,233.175.253.107,252.43.148.108,48293,443,17,299,9644,Normal
6330-flow,2026-04-05 01:23:17,249.229.130.37,90.163.129.190,39202,443,6,336,45930,Normal
6331-flow,2026-04-05 01:23:18,174.12.221.86,7.180.46.234,33775,443,17,468,39036,Normal
6332-flow,2026-04-05 01:23:19,242.10.101.197,100.58.19.66,55569,389,6,50,8227,Normal
6333-flow,2026-04-05 01:23:20,88.138.104.24,232.214.203.189,30827,443,17,60,40547,Normal
6334-flow,2026-04-05 01:23:21,147.222.59.154,25.157.228.58,34509,443,6,391,8087,Normal
6335-flow,2026-04-05 01:23:22,214.246.80.209,51.253.87.73,12425,445,6,49,45959,Normal
6336-flow,2026-04-05 01:23:23,235.229.149.197,252.227.4.158,22227,445,17,212,39702,Normal
6337-flow,2026-04-05 01:23:24,149.55.234.54,120.169.30.139,14210,389,6,445,17376,NetBIOS
6338-flow,2026-04-05 01:23:25,238.133.109.7,165.212.222.235,1442,389,6,190,12552,Normal
6339-flow,2026-04-05 01:23:26,117.133.140.198,74.226.177.228,12402,445,6,401,44398,Normal
6340-flow,2026-04-05 01:23:27,130.78.224.201,33.252.200.133,19400,445,6,290,5505,Normal
6341-flow,2026-04-05 01:23:28,32.9.183.219,148.231.82.164,21037,80,17,78,21638,Normal
6342-flow,2026-04-05 01:23:29,119.104.238.203,195.253.35.157,52426,80,6,241,32469,NetBIOS
6343-flow,2026-04-05 01:23:30,210.119.249.50,135.82.172.172,37269,443,6,326,22757,Normal
6344-flow,2026-04-05 01:23:31,150.127.168.141,36.242.209.44,11698,445,17,341,3207,Normal
6345-flow,2026-04-05 01:23:32,128.1.155.18,82.75.212.176,8000,443,17,467,40882,Normal
6346-flow,2026-04-05 01:23:33,83.190.77.143,103.171.189.111,34320,445,17,238,3251,Normal
6347-flow,2026-04-05 01:23:34,141.54.46.130,30.172.40.68,18362,80,6,271,40510,Normal
6348-flow,2026-04-05 01:23:35,51.56.135.153,78.147.30.223,38727,389,17,221,24058,LDAP
6349-flow,2026-04-05 01:23:36,100.16.10.102,73.39.174.134,53580,445,17,166,45489,Normal
6350-flow,2026-04-05 01:23:37,204.253.237.81,220.50.173.196,38063,445,6,247,25763,Normal
6351-flow,2026-04-05 01:23:38,105.76.203.118,106.188.250.66,13328,445,17,257,39849,Normal
6352-flow,2026-04-05 01:23:39,167.109.247.211,252.211.49.202,56287,80,17,403,2447,LDAP
6353-flow,2026-04-05 01:23:40,60.113.37.223,155.85.221.87,26451,80,17,255,22604,Normal
6354-flow,2026-04-05 01:23:41,188.126.226.236,33.135.199.25,20824,389,17,420,35805,Normal
6355-flow,2026-04-05 01:23:42,231.166.96.230,208.153.107.176,59780,445,6,470,15915,NetBIOS
6356-flow,2026-04-05 01:23:43,39.14.76.217,212.43.30.124,23018,445,17,443,1129,Normal
6357-flow,2026-04-05 01:23:44,145.72.80.170,15.161.18.80,19862,443,17,455,20591,Normal
6358-flow,2026-04-05 01:23:45,195.83.60.89,129.145.56.89,38239,443,6,302,18755,Normal
6359-flow,2026-04-05 01:23:46,34.225.104.1,230.198.150.160,64440,389,17,18,20939,Normal
6360-flow,2026-04-05 01:23:47,9.251.239.175,193.232.109.131,7986,389,6,90,34604,NetBIOS
6361-flow,2026-04-05 01:23:48,107.203.209.205,227.129.0.81,37431,443,17,38,28194,Normal
6362-flow,2026-04-05 01:23:49,61.195.253.198,25.157.120.157,50238,389,17,195,27625,Normal
6363-flow,2026-04-05 01:23:50,220.185.156.22,173.2.83.86,46785,445,17,373,13329,Normal
6364-flow,2026-04-05 01:23:51,102.193.166.215,92.248.7.237,11501,389,17,230,48553,LDAP
6365-flow,2026-04-05 01:23:52,142.71.55.123,196.133.34.156,30008,389,17,321,5807,LDAP
6366-flow,2026-04-05 01:23:53,222.221.220.5,230.200.126.146,48493,445,17,360,24309,Normal
6367-flow,2026-04-05 01:23:54,91.155.118.107,182.236.63.150,36318,445,6,368,1129,Normal
